category,classname,displayName,description,version,sourcePage,sourceUrl,sourceAffiliations,usedBy,classificationBasis
headgear,vn_b_boonie_05_06,Boonie F/right (ERDL brown),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_05_07,Boonie F/right (Leopard),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_cidg_03;vn_b_men_cidg_04;vn_b_men_cidg_13;vn_b_men_cidg_14,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_05_08,Boonie F/right (ERDL),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_recon_70_08,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_05_09,Boonie F/right (Grey),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_06_01,Boonie (ANZAC),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_08;vn_b_men_aus_army_66_09;vn_b_men_aus_army_66_26;vn_b_men_aus_army_68_08;vn_b_men_aus_army_68_09;vn_b_men_aus_army_70_26;vn_b_men_aus_sas_66_05;vn_b_men_aus_sas_70_05;vn_b_men_nz_army_66_08;vn_b_men_nz_army_66_09;vn_b_men_nz_army_68_08;vn_b_men_nz_army_68_09;vn_b_men_nz_army_70_08;vn_b_men_nz_army_70_09;vn_b_men_nz_sas_66_05;vn_b_men_nz_sas_70_05,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_06_02,Boonie (ANZAC Stripe),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_70_08;vn_b_men_aus_army_70_09,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_07_01,Boonie (ANZAC Oval),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_01;vn_b_men_aus_army_66_05;vn_b_men_aus_army_66_06;vn_b_men_aus_army_66_10;vn_b_men_aus_army_66_12;vn_b_men_aus_army_66_17;vn_b_men_aus_army_66_18;vn_b_men_aus_army_66_20;vn_b_men_aus_army_66_21;vn_b_men_aus_army_66_27;vn_b_men_aus_army_68_01;vn_b_men_aus_army_68_05;vn_b_men_aus_army_68_06;vn_b_men_aus_army_68_10;vn_b_men_aus_army_68_12;vn_b_men_aus_army_68_17;vn_b_men_aus_army_68_18;vn_b_men_aus_army_68_20;vn_b_men_aus_army_68_21;vn_b_men_aus_army_70_27;vn_b_men_nz_army_66_01;vn_b_men_nz_army_66_05;vn_b_men_nz_army_66_06;vn_b_men_nz_army_66_10;vn_b_men_nz_army_66_12;vn_b_men_nz_army_66_15;vn_b_men_nz_army_66_16;vn_b_men_nz_army_66_18;vn_b_men_nz_army_66_19;vn_b_men_nz_army_66_20;vn_b_men_nz_army_66_21;vn_b_men_nz_army_66_22;vn_b_men_nz_army_68_01;vn_b_men_nz_army_68_05;vn_b_men_nz_army_68_06;vn_b_men_nz_army_68_10;vn_b_men_nz_army_68_12;vn_b_men_nz_army_68_15;vn_b_men_nz_army_68_16;vn_b_men_nz_army_68_18;vn_b_men_nz_army_68_19;vn_b_men_nz_army_68_20;vn_b_men_nz_army_70_01;vn_b_men_nz_army_70_05;vn_b_men_nz_army_70_06;vn_b_men_nz_army_70_10;vn_b_men_nz_army_70_12;vn_b_men_nz_army_70_15;vn_b_men_nz_army_70_16;vn_b_men_nz_army_70_18;vn_b_men_nz_army_70_19;vn_b_men_nz_army_70_20,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_07_02,Boonie (ANZAC Oval Stripe),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_70_01;vn_b_men_aus_army_70_05;vn_b_men_aus_army_70_06;vn_b_men_aus_army_70_10;vn_b_men_aus_army_70_12;vn_b_men_aus_army_70_17;vn_b_men_aus_army_70_18;vn_b_men_aus_army_70_20;vn_b_men_aus_army_70_21,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_08_01,Boonie (ANZAC Folded),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_02;vn_b_men_aus_army_66_03;vn_b_men_aus_army_66_04;vn_b_men_aus_army_66_07;vn_b_men_aus_army_66_15;vn_b_men_aus_army_66_16;vn_b_men_aus_army_66_19;vn_b_men_aus_army_68_02;vn_b_men_aus_army_68_03;vn_b_men_aus_army_68_04;vn_b_men_aus_army_68_07;vn_b_men_aus_army_68_15;vn_b_men_aus_army_68_16;vn_b_men_aus_army_68_19;vn_b_men_aus_sas_66_06;vn_b_men_aus_sas_66_13;vn_b_men_aus_sas_70_06;vn_b_men_aus_sas_70_13;vn_b_men_nz_army_66_02;vn_b_men_nz_army_66_03;vn_b_men_nz_army_66_04;vn_b_men_nz_army_66_07;vn_b_men_nz_army_66_13;vn_b_men_nz_army_66_14;vn_b_men_nz_army_66_17;vn_b_men_nz_army_68_02;vn_b_men_nz_army_68_03;vn_b_men_nz_army_68_04;vn_b_men_nz_army_68_07;vn_b_men_nz_army_68_13;vn_b_men_nz_army_68_14;vn_b_men_nz_army_68_17;vn_b_men_nz_army_70_02;vn_b_men_nz_army_70_03;vn_b_men_nz_army_70_04;vn_b_men_nz_army_70_07;vn_b_men_nz_army_70_13;vn_b_men_nz_army_70_14;vn_b_men_nz_army_70_17;vn_b_men_nz_sas_66_06;vn_b_men_nz_sas_66_13;vn_b_men_nz_sas_70_06;vn_b_men_nz_sas_70_13,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_08_02,Boonie (ANZAC Folded Stripe),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_70_02;vn_b_men_aus_army_70_03;vn_b_men_aus_army_70_04;vn_b_men_aus_army_70_07;vn_b_men_aus_army_70_15;vn_b_men_aus_army_70_16;vn_b_men_aus_army_70_19,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_01,Boonie (Rebel/ Green),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_02,Boonie (Rebel/ Tiger),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_03,Boonie (Rebel/ Black),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_04,Boonie (Rebel/ Spray),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_05,Boonie (Rebel/ Tiger green),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_06,Boonie (Rebel/ ERDL brown),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_07,Boonie (Rebel/ Duckhunter),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_08,Boonie (Rebel/ ERDL),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_boonie_09_09,Boonie (Rebel/ Grey),No Armor,1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_headband_01,Headband (Green),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_army_11;vn_b_men_aus_army_66_11;vn_b_men_aus_army_68_11;vn_b_men_aus_army_70_11;vn_b_men_aus_sas_66_01;vn_b_men_aus_sas_66_04;vn_b_men_aus_sas_66_11;vn_b_men_aus_sas_70_01;vn_b_men_aus_sas_70_04;vn_b_men_aus_sas_70_11;vn_b_men_lrrp_04;vn_b_men_nz_army_66_11;vn_b_men_nz_army_68_11;vn_b_men_nz_army_70_11;vn_b_men_nz_sas_66_01;vn_b_men_nz_sas_66_04;vn_b_men_nz_sas_66_11;vn_b_men_nz_sas_70_01;vn_b_men_nz_sas_70_04;vn_b_men_nz_sas_70_11;vn_b_men_seal_06;vn_b_men_sog_08;vn_b_men_sog_23;vn_b_men_usmc_recon_66_04;vn_b_men_usmc_recon_66_05;vn_b_men_usmc_recon_66_06;vn_b_men_usmc_recon_66_07;vn_b_men_usmc_recon_68_04;vn_b_men_usmc_recon_68_05;vn_b_men_usmc_recon_68_06;vn_b_men_usmc_recon_68_07;vn_b_men_usmc_recon_70_05,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_headband_02,Headband (Tiger),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_07,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_headband_03,Headband (Black),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_39;vn_b_men_seal_12,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_headband_04,Headband (Spray),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_headband_05,Headband (ERDL brown),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_lrrp_01;vn_b_men_seal_22,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_headband_08,Headband (ERDL),No Armor,1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_01_01,Helmet APH6 (White),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_43;vn_b_men_jetpilot_09;vn_i_men_aircrew_05;vn_i_men_aircrew_07;vn_i_men_jetpilot_02,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_01_02,Helmet APH6 (USAF Wolfpack),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_41;vn_b_men_aircrew_49;vn_b_men_jetpilot_02,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_01_03,Helmet APH6 (USN Sundowners),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_03,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_01_04,Helmet APH6 (USN VA196),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_06,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_01_05,Helmet APH6 (USMC VM121),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_08;vn_b_men_jetpilot_12,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_02_01,Helmet APH6 (White/ Visor),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_44;vn_b_men_jetpilot_10;vn_i_men_aircrew_08;vn_i_men_jetpilot_01,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_02_02,Helmet APH6 (USAF Wolfpack/ Visor),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_01,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_02_03,Helmet APH6 (USN Sundowners/ Visor),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_04,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_02_04,Helmet APH6 (USN VA196/ Visor),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_42;vn_b_men_aircrew_50;vn_b_men_jetpilot_05;vn_i_men_aircrew_06,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_aph6_02_05,Helmet APH6 (USMC VM121/ Visor),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_07;vn_b_men_jetpilot_11,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_01_01,Helmet M1 (Steel),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_29;vn_b_men_army_30;vn_b_men_army_31;vn_b_men_navy_02;vn_b_men_navy_03;vn_b_men_navy_04;vn_b_men_navy_05;vn_b_men_navy_07;vn_b_men_navy_08;vn_i_men_army_02;vn_i_men_army_19;vn_i_men_fank_70_02;vn_i_men_fank_71_02;vn_i_men_marine_01;vn_i_men_marine_19;vn_i_men_rla_02;vn_i_men_rla_19,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_01_02,Helmet M1 (716 MP),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_army_22,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_02_01,Helmet M1 2 (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_01;vn_b_men_rok_army_65_01;vn_b_men_rok_army_65_02;vn_b_men_rok_army_65_03;vn_b_men_rok_army_65_04;vn_b_men_rok_army_65_05;vn_b_men_rok_army_65_08;vn_b_men_rok_army_65_09;vn_b_men_rok_army_65_10;vn_b_men_rok_army_65_11;vn_b_men_rok_army_65_12;vn_b_men_rok_army_65_15;vn_b_men_rok_army_65_16;vn_b_men_rok_army_65_18;vn_b_men_rok_army_65_20;vn_b_men_rok_army_65_21;vn_b_men_rok_army_65_28;vn_b_men_rok_army_65_29;vn_b_men_rok_army_65_30;vn_b_men_rok_army_65_31;vn_b_men_rok_army_68_01;vn_b_men_rok_army_68_02;vn_b_men_rok_army_68_03;vn_b_men_rok_army_68_04;vn_b_men_rok_army_68_05;vn_b_men_rok_army_68_08;vn_b_men_rok_army_68_09;vn_b_men_rok_army_68_10;vn_b_men_rok_army_68_11;vn_b_men_rok_army_68_12;vn_b_men_rok_army_68_15;vn_b_men_rok_army_68_16;vn_b_men_rok_army_68_18;vn_b_men_rok_army_68_20;vn_b_men_rok_army_68_21;vn_b_men_rok_army_68_28;vn_b_men_rok_army_68_29;vn_b_men_rok_army_68_30;vn_b_men_rok_army_68_31;vn_b_men_usmc_66_01;vn_b_men_usmc_66_14;vn_b_men_usmc_66_22;vn_b_men_usmc_66_26;vn_b_men_usmc_66_27;vn_b_men_usmc_66_28;vn_b_men_usmc_68_01;vn_b_men_usmc_68_14;vn_b_men_usmc_68_22;vn_b_men_usmc_68_26;vn_b_men_usmc_68_27;vn_b_men_usmc_68_28;vn_b_men_usmc_70_01;vn_b_men_usmc_70_14;vn_b_men_usmc_70_22;vn_b_men_usmc_70_26;vn_b_men_usmc_70_27;vn_b_men_usmc_70_28;vn_i_men_army_05;vn_i_men_army_07;vn_i_men_army_09;vn_i_men_marine_02;vn_i_men_marine_05;vn_i_men_marine_15;vn_i_men_marine_21;vn_i_men_marine_23;vn_i_men_marine_24;vn_i_men_marine_25;vn_i_men_rla_05;vn_i_men_rla_07;vn_i_men_rla_09;vn_i_men_rla_23;vn_i_men_rla_24;vn_i_men_rla_25,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_02_02,Helmet M1 2 (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_03_01,Helmet M1 3 (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_02;vn_i_men_army_04;vn_i_men_army_08;vn_i_men_army_11;vn_i_men_marine_03;vn_i_men_marine_04;vn_i_men_rla_04;vn_i_men_rla_08;vn_i_men_rla_11,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_03_02,Helmet M1 3 (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_04_01,Helmet M1 GL (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_03;vn_b_men_army_07;vn_b_men_rok_army_65_07;vn_b_men_rok_army_65_17;vn_b_men_rok_army_68_07;vn_b_men_rok_army_68_17;vn_i_men_marine_06;vn_i_men_marine_16,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_04_02,Helmet M1 GL (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_05_01,Helmet M1 5 (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_04;vn_b_men_army_21;vn_i_men_marine_07;vn_i_men_marine_18,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_05_02,Helmet M1 5 (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_06_01,Helmet M1 6 (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_05;vn_b_men_army_19;vn_b_men_rok_army_65_19;vn_b_men_rok_army_68_19;vn_i_men_marine_08;vn_i_men_marine_12,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_06_02,Helmet M1 6 (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_07_01,Helmet M1 7 (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_15;vn_i_men_marine_09;vn_i_men_marine_11;vn_i_men_marine_20,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_07_02,Helmet M1 7 (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_08_01,Helmet M1 MG (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_06;vn_b_men_rok_army_65_06;vn_b_men_rok_army_68_06;vn_i_men_army_14;vn_i_men_marine_10;vn_i_men_marine_14;vn_i_men_ranger_14;vn_i_men_rla_14,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_08_02,Helmet M1 MG (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_army_14;vn_b_men_army_27;vn_b_men_rok_army_65_14;vn_b_men_rok_army_65_27;vn_b_men_rok_army_68_14;vn_b_men_rok_army_68_27,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_09_01,Helmet M1 Crew (Camo),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_08;vn_i_men_army_13;vn_i_men_marine_13;vn_i_men_ranger_13;vn_i_men_rla_13,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_09_02,Helmet M1 Crew (Camo 2),No Armor,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_army_13;vn_b_men_rok_army_65_13;vn_b_men_rok_army_68_13,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_10_01,Helmet M1 Net 1 (Camo),No Armor,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
headgear,vn_b_helmet_m1_11_01,Helmet M1 Net 2 (Camo),No Armor,1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Remaining selectable official CfgWeapons equipment record.
